time,voltage
0.0,0.0
0.001,0.6279051952931337
0.002,1.2533323356430426
0.003,1.8738131458572462
0.004,2.486898871648548
0.005,3.090169943749474
0.006,3.6812455268467796
0.007,4.257792915650727
0.008,4.817536741017153
0.009000000000000001,5.358267949789966
0.01,5.877852522924732
0.011,6.374239897486897
0.012,6.845471059286887
0.013000000000000001,7.289686274214116
0.014,7.705132427757892
0.015,8.090169943749475
0.016,8.443279255020151
0.017,8.763066800438637
0.018000000000000002,9.048270524660197
0.019,9.297764858882513
0.02,9.510565162951535
0.021,9.68583161128631
0.022,9.822872507286887
0.023,9.921147013144779
0.024,9.980267284282716
0.025,10.0
0.026000000000000002,9.980267284282716
0.027,9.921147013144779
0.028,9.822872507286887
0.029,9.68583161128631
0.03,9.510565162951536
0.031,9.297764858882514
0.032,9.048270524660195
0.033,8.763066800438635
0.034,8.44327925502015
0.035,8.090169943749475
0.036000000000000004,7.705132427757892
0.037,7.289686274214118
0.038,6.845471059286888
0.039,6.374239897486898
0.04,5.877852522924733
0.041,5.358267949789966
0.042,4.817536741017152
0.043000000000000003,4.257792915650725
0.044,3.6812455268467814
0.045,3.090169943749475
0.046,2.486898871648548
0.047,1.8738131458572458
0.048,1.2533323356430408
0.049,0.6279051952931358
0.05,1.2246467991473533e-15
0.051000000000000004,-0.6279051952931335
0.052000000000000005,-1.2533323356430428
0.053,-1.8738131458572433
0.054,-2.486898871648546
0.055,-3.0901699437494727
0.056,-3.681245526846779
0.057,-4.257792915650727
0.058,-4.817536741017154
0.059000000000000004,-5.358267949789967
0.06,-5.87785252292473
0.061,-6.374239897486897
0.062,-6.845471059286887
0.063,-7.289686274214113
0.064,-7.705132427757894
0.065,-8.090169943749473
0.066,-8.443279255020153
0.067,-8.763066800438637
0.068,-9.048270524660198
0.069,-9.297764858882514
0.07,-9.510565162951535
0.07100000000000001,-9.685831611286313
0.07200000000000001,-9.822872507286887
0.073,-9.921147013144777
0.074,-9.980267284282716
0.075,-10.0
0.076,-9.980267284282716
0.077,-9.921147013144779
0.078,-9.822872507286887
0.079,-9.68583161128631
0.08,-9.510565162951536
0.081,-9.297764858882513
0.082,-9.048270524660197
0.083,-8.763066800438633
0.084,-8.44327925502015
0.085,-8.090169943749476
0.08600000000000001,-7.70513242775789
0.08700000000000001,-7.289686274214116
0.088,-6.84547105928689
0.089,-6.374239897486903
0.09,-5.877852522924734
0.091,-5.358267949789971
0.092,-4.817536741017153
0.093,-4.25779291565073
0.094,-3.6812455268467787
0.095,-3.0901699437494767
0.096,-2.486898871648545
0.097,-1.873813145857247
0.098,-1.2533323356430466
0.099,-0.6279051952931326
0.1,-2.4492935982947065e-15
0.101,0.6279051952931367
0.10200000000000001,1.2533323356430417
0.10300000000000001,1.8738131458572507
0.10400000000000001,2.486898871648549
0.105,3.090169943749472
0.106,3.681245526846774
0.107,4.257792915650725
0.108,4.817536741017149
0.109,5.358267949789966
0.11,5.877852522924729
0.111,6.3742398974869
0.112,6.845471059286886
0.113,7.289686274214112
0.114,7.705132427757892
0.115,8.090169943749473
0.116,8.443279255020151
0.117,8.763066800438637
0.11800000000000001,9.048270524660197
0.11900000000000001,9.297764858882514
0.12,9.510565162951535
0.121,9.685831611286309
0.122,9.822872507286887
0.123,9.921147013144777
0.124,9.980267284282716
0.125,10.0
0.126,9.980267284282716
0.127,9.921147013144779
0.128,9.822872507286887
0.129,9.68583161128631
0.13,9.510565162951536
0.131,9.297764858882516
0.132,9.048270524660193
0.133,8.763066800438633
0.134,8.443279255020151
0.135,8.090169943749476
0.136,7.705132427757886
