time,voltage
0.0,0.0
0.001,0.3141075907812829
0.002,0.6279051952931337
0.003,0.9410831331851433
0.004,1.2533323356430426
0.005,1.5643446504023086
0.006,1.8738131458572462
0.007,2.1814324139654255
0.008,2.486898871648548
0.009000000000000001,2.789911060392293
0.01,3.090169943749474
0.011,3.3873792024529137
0.012,3.6812455268467796
0.013000000000000001,3.971478906347806
0.014,4.257792915650727
0.015,4.5399049973954675
0.016,4.817536741017153
0.017,5.090414157503713
0.018000000000000002,5.358267949789966
0.019,5.620833778521305
0.02,5.877852522924732
0.021,6.129070536529765
0.022,6.374239897486897
0.023,6.613118653236518
0.024,6.845471059286887
0.025,7.0710678118654755
0.026000000000000002,7.289686274214116
0.027,7.501110696304595
0.028,7.705132427757892
0.029,7.901550123756904
0.03,8.090169943749475
0.031,8.270805742745619
0.032,8.443279255020151
0.033,8.607420270039437
0.034,8.763066800438637
0.035,8.910065241883679
0.036000000000000004,9.048270524660197
0.037,9.177546256839811
0.038,9.297764858882513
0.039,9.408807689542254
0.04,9.510565162951535
0.041,9.60293685676943
0.042,9.68583161128631
0.043000000000000003,9.759167619387474
0.044,9.822872507286887
0.045,9.876883405951379
0.046,9.921147013144779
0.047,9.9556196460308
0.048,9.980267284282716
0.049,9.995065603657316
0.05,10.0
0.051000000000000004,9.995065603657316
0.052000000000000005,9.980267284282716
0.053,9.9556196460308
0.054,9.921147013144779
0.055,9.876883405951379
0.056,9.822872507286887
0.057,9.759167619387474
0.058,9.68583161128631
0.059000000000000004,9.60293685676943
0.06,9.510565162951536
0.061,9.408807689542254
0.062,9.297764858882514
0.063,9.177546256839813
0.064,9.048270524660195
0.065,8.910065241883679
0.066,8.763066800438635
0.067,8.607420270039437
0.068,8.44327925502015
0.069,8.270805742745617
0.07,8.090169943749475
0.07100000000000001,7.901550123756903
0.07200000000000001,7.705132427757892
0.073,7.501110696304596
0.074,7.289686274214118
0.075,7.0710678118654755
0.076,6.845471059286888
0.077,6.613118653236518
0.078,6.374239897486898
0.079,6.129070536529763
0.08,5.877852522924733
0.081,5.6208337785213045
0.082,5.358267949789966
0.083,5.0904141575037105
0.084,4.817536741017152
0.085,4.539904997395468
0.08600000000000001,4.257792915650725
0.08700000000000001,3.971478906347806
0.088,3.6812455268467814
0.089,3.3873792024529177
0.09,3.090169943749475
0.091,2.7899110603922956
0.092,2.486898871648548
0.093,2.1814324139654278
0.094,1.8738131458572458
0.095,1.5643446504023097
0.096,1.2533323356430408
0.097,0.9410831331851435
0.098,0.6279051952931358
0.099,0.31410759078128236
0.1,1.2246467991473533e-15
0.101,-0.31410759078128436
0.10200000000000001,-0.6279051952931335
0.10300000000000001,-0.9410831331851455
0.10400000000000001,-1.2533323356430428
0.105,-1.5643446504023073
0.106,-1.8738131458572433
0.107,-2.181432413965425
0.108,-2.486898871648546
0.109,-2.789911060392293
0.11,-3.0901699437494727
0.111,-3.387379202452915
0.112,-3.681245526846779
0.113,-3.971478906347804
0.114,-4.257792915650727
0.115,-4.539904997395467
0.116,-4.817536741017154
0.117,-5.090414157503712
0.11800000000000001,-5.358267949789967
0.11900000000000001,-5.620833778521305
0.12,-5.87785252292473
0.121,-6.129070536529762
0.122,-6.374239897486897
0.123,-6.613118653236517
0.124,-6.845471059286887
0.125,-7.071067811865475
0.126,-7.289686274214113
0.127,-7.501110696304595
0.128,-7.705132427757894
0.129,-7.901550123756904
0.13,-8.090169943749473
0.131,-8.270805742745615
0.132,-8.443279255020153
0.133,-8.607420270039437
0.134,-8.763066800438637
0.135,-8.910065241883679
0.136,-9.048270524660198
0.137,-9.177546256839813
0.138,-9.297764858882514
0.139,-9.408807689542254
0.14,-9.510565162951535
0.14100000000000001,-9.602936856769432
0.14200000000000002,-9.685831611286313
