time,voltage
0.0,7.071067811865477
0.001,5.825580993522079
0.002,4.5756215473439195
0.003,3.3267565557084904
0.004,2.0845215651547075
0.005,0.8543978777468832
0.006,-0.3582099035814412
0.007,-1.5479959859168453
0.008,-2.7097750651166095
0.009000000000000001,-3.8385034858138845
0.01,-4.929299798179542
0.011,-5.977464629386445
0.012,-6.978499790490481
0.013000000000000001,-7.9281265425255665
0.014,-8.82230294899459
0.015,-9.657240245611263
0.016,-10.429418162095063
0.017,-11.135599135026217
0.018000000000000002,-11.772841355214478
0.019,-12.33851059770578
0.02,-12.830290787426367
0.021,-13.246193258525775
0.022,-13.584564670707282
0.023,-13.84409355120717
0.024,-14.023815436580378
0.025,-14.123116594048621
0.026000000000000002,-14.141736307845175
0.027,-14.079767721726203
0.028,-13.937657234588432
0.029,-13.716202451914958
0.03,-13.416548701541434
0.031,-13.040184127971422
0.032,-12.588933385149438
0.033,-12.064949953200367
0.034,-11.470707110142797
0.035,-10.808987594959302
0.036000000000000004,-10.082872003637252
0.037,-9.295725964859361
0.038,-8.45118614690282
0.039,-7.5531451519812105
0.04,-6.605735358714764
0.041,-5.613311777625463
0.042,-4.5804339885064405
0.043000000000000003,-3.5118472321945333
0.044,-2.4124627326664214
0.045,-1.2873373284689782
0.046,-0.1416524952707654
0.047,1.0193071562269127
0.048,2.1901758206638036
0.049,3.3655287885498057
0.05,4.539904997395465
0.051000000000000004,5.707829752821568
0.052000000000000005,6.863837528317266
0.053,8.002494751969973
0.054,9.118422488509568
0.055,10.20631892539103
0.056,11.260981572386331
0.057,12.277329085260556
0.058,13.250422625568518
0.059000000000000004,14.175486670418746
0.06,15.047929188204494
0.061,15.86336109878879
0.062,16.61761493944261
0.063,17.306762660959784
0.064,17.9271324817987
0.065,18.475324731813593
0.066,18.948226621125535
0.067,19.343025873925388
0.068,19.65722317148566
0.069,19.88864335336396
0.07,20.035445330691388
0.07100000000000001,20.096130670534098
0.07200000000000001,20.069550815575937
0.073,19.954912908773505
0.074,19.751784198160458
0.075,19.460095002604533
0.076,19.080140225025197
0.077,18.612579405340377
0.078,18.058435311204228
0.079,17.419091070401386
0.08,16.69628585455392
0.081,15.892109129552189
0.082,15.008993493817272
0.083,14.049706131117992
0.084,13.017338910177893
0.085,11.915297168694147
0.08600000000000001,10.747287224631599
0.08700000000000001,9.517302662728165
0.088,8.229609449034012
0.089,6.888729930986878
0.09,5.499425784979927
0.091,4.06667997759037
0.092,2.5956778105888105
0.093,1.0917871235267267
0.094,-0.43946226891434215
0.095,-1.992399824543508
0.096,-3.561236123215677
0.097,-5.1400852328427025
0.098,-6.7229875042779526
0.099,-8.303932705729821
0.1,-9.87688340595137
0.101,-11.435798514401665
0.10200000000000001,-12.974656885883597
0.10300000000000001,-14.487480896838647
0.10400000000000001,-15.968359900517886
0.105,-17.411473468656048
0.106,-18.81111432804451
0.107,-20.16171090153171
0.108,-21.45784936446765
0.109,-22.694295129449216
0.11,-23.866013674406823
0.111,-24.968190631592922
0.112,-25.996251057876844
0.113,-26.94587780991193
0.114,-27.813028951201055
0.115,-28.593954121838543
0.116,-29.285209805730386
0.117,-29.88367343437727
0.11800000000000001,-30.38655627082937
0.11900000000000001,-30.791415022168863
0.12,-31.0961621338293
0.121,-31.29907472419837
0.122,-31.398802123254416
0.123,-31.394371984434688
0.124,-31.28519494450412
0.125,-31.071067811865476
0.126,-30.752175269502708
0.127,-30.329090084556263
0.128,-29.80277182236965
0.129,-29.174564068697737
0.13,-28.446190169604996
0.131,-27.61974750438538
0.132,-26.69770031257937
0.133,-25.68287110182731
0.134,-24.578430668857948
0.135,-23.38788677134655
0.136,-22.115071493664388
0.137,-20.764127354663287
0.138,-19.339492210571237
0.139,-17.84588301080238
0.14,-16.28827846898479
0.14100000000000001,-14.671900715767269
0.14200000000000002,-13.002196003963668
0.14300000000000002,-11.284814540314333
0.14400000000000002,-9.525589521576325
0.145,-7.73051545578004
0.146,-5.90572585230095
0.147,-4.057470366878772
0.148,-2.192091489861771
0.149,-0.31600086775483094
0.15,1.564344650402296
0.151,3.4424671492120966
0.152,5.311891872309175
0.153,7.16617144326111
0.154,8.998909988284247
0.155,10.803787067451637
0.156,12.574581321810255
0.157,14.305193744925212
0.158,15.989670488830185
0.159,17.622225116175308
0.16,19.197260212523062
0.161,20.70938827523729
0.162,22.153451798234443
0.163,23.52454247500413
0.164,24.81801944575018
0.165,26.02952651823525
0.166,27.15500829592186
0.167,28.190725151271046
0.168,29.13326698657186
0.169,29.979565729411533
0.17,30.726906514840582
0.171,31.372937511418094
0.17200000000000001,31.915678353620248
0.17300000000000001,32.35352714854042
0.17400000000000002,32.68526603037772
0.17500000000000002,32.91006524188368
0.176,33.02748572768969
0.177,33.03748023024862
0.178,32.94039288497046
0.179,32.73695731699009
0.18,32.42829324785312
0.181,32.0159016262191
0.182,31.5016583024392
0.183,30.887806272542726
0.184,30.176946522743428
0.185,29.372027511029547
0.186,28.47633332770871
0.187,27.493470581921986
0.188,26.427354066096616
0.189,25.282191255058308
0.19,24.06246570105017
0.191,22.772919390191
0.192,21.41853412993114
0.193,20.004512040816465
0.194,18.53625522933333
0.195,17.01934472176818
0.196,15.459518741859483
0.197,13.8626504175393
0.198,12.234725004244448
0.199,10.5818167141147
0.2,8.91006524188369
0.201,7.22565207939566
0.202,5.53477671144964
0.203,3.8436327860743145
0.20400000000000001,2.1583843523744286
0.20500000000000002,0.4851422587581409
0.20600000000000002,-1.170059196338796
0.20700000000000002,-2.801285270174364
0.20800000000000002,-4.402723348222854
0.209,-5.968704995622387
0.21,-7.493727401782814
0.211,-8.972474134837288
0.212,-10.39983512539825
0.213,-11.77092580216793
0.214,-13.081105305350178
0.215,-14.325993707495027
0.216,-15.501488175368944
0.217,-16.603778010663692
0.218,-17.62935851182099
0.219,-18.575043603940017
0.22,-19.437977188630764
0.221,-20.215643170759407
0.222,-20.905874124284757
0.223,-21.50685856478156
0.224,-22.017146801769925
0.225,-22.43565534959768
0.226,-22.761669881329823
0.227,-22.994846715865904
0.228,-23.135212834309865
0.229,-23.18316442743156
0.23,-23.139463981865
0.231,-23.005235918462077
0.232,-22.781960801937068
0.233,-22.471468146575262
0.234,-22.07592784831973
0.23500000000000001,-21.59784027896417
0.23600000000000002,-21.040025083452736
0.23700000000000002,-20.405608726396608
0.23800000000000002,-19.698010838837924
0.23900000000000002,-18.920929421014062
0.24,-18.07832496136713
0.241,-17.17440353630557
0.242,-16.213598959215723
0.243,-15.200554050956722
0.244,-14.140101107499621
0.245,-13.037241643520042
0.246,-11.897125493567124
0.247,-10.725029354938552
0.248,-9.526334858552117
0.249,-8.306506255927673
0.25,-7.071067811865538
0.251,-5.825580993522048
0.252,-4.575621547343989
0.253,-3.326756555708492
0.254,-2.084521565154702
0.255,-0.8543978777468926
0.256,0.35820990358149096
0.257,1.5479959859168204
0.258,2.7097750651166557
0.259,3.8385034858138454
0.26,4.9292997981795725
0.261,5.977464629386393
0.262,6.978499790490483
0.263,7.928126542525636
0.264,8.822302948994587
0.265,9.657240245611302
0.266,10.429418162095056
0.267,11.135599135026242
0.268,11.772841355214462
0.269,12.338510597705795
0.27,12.83029078742635
0.271,13.246193258525782
0.272,13.584564670707298
0.273,13.84409355120717
0.274,14.023815436580387
0.275,14.123116594048621
0.276,14.141736307845175
0.277,14.079767721726208
0.278,13.937657234588421
0.279,13.716202451914972
0.28,13.41654870154143
0.281,13.040184127971393
0.28200000000000003,12.588933385149438
0.28300000000000003,12.064949953200335
0.28400000000000003,11.470707110142817
0.28500000000000003,10.808987594959262
0.28600000000000003,10.082872003637274
0.28700000000000003,9.295725964859335
0.28800000000000003,8.451186146902849
0.289,7.553145151981175
0.29,6.605735358714802
0.291,5.613311777625442
0.292,4.580433988506495
0.293,3.5118472321945386
0.294,2.4124627326665173
0.295,1.2873373284689755
0.296,0.14165249527085688
0.297,-1.0193071562268736
0.298,-2.1901758206638506
0.299,-3.365528788549756
0.3,-4.539904997395487
0.301,-5.707829752821531
0.302,-6.86383752831728
0.303,-8.002494751969891
0.304,-9.11842248850957
0.305,-10.206318925390939
0.306,-11.260981572386314
0.307,-12.277329085260618
0.308,-13.25042262556847
0.309,-14.175486670418763
0.31,-15.047929188204463
0.311,-15.863361098788815
0.312,-16.617614939442547
0.313,-17.306762660959812
0.314,-17.927132481798637
0.315,-18.475324731813572
0.316,-18.948226621125585
0.317,-19.343025873925374
0.318,-19.65722317148567
0.319,-19.888643353363953
0.32,-20.035445330691406
0.321,-20.096130670534073
0.322,-20.06955081557595
0.323,-19.95491290877349
0.324,-19.751784198160443
0.325,-19.460095002604547
0.326,-19.080140225025197
0.327,-18.61257940534036
0.328,-18.05843531120425
0.329,-17.41909107040138
0.33,-16.69628585455393
0.331,-15.892109129552194
0.332,-15.008993493817231
0.333,-14.049706131117995
0.334,-13.017338910177862
0.335,-11.915297168694154
0.336,-10.74728722463156
0.337,-9.5173026627282
0.338,-8.229609449033978
0.339,-6.888729930986898
0.34,-5.499425784979909
0.341,-4.066679977590274
0.342,-2.5956778105887963
0.343,-1.0917871235266468
0.34400000000000003,0.4394622689143297
0.34500000000000003,1.9923998245435812
0.34600000000000003,3.5612361232156413
0.34700000000000003,5.140085232842752
0.34800000000000003,6.722987504277921
0.34900000000000003,8.303932705729848
0.35000000000000003,9.876883405951485
0.35100000000000003,11.435798514401672
0.352,12.974656885883519
0.353,14.487480896838631
0.354,15.96835990051779
0.355,17.411473468656034
0.356,18.811114328044418
0.357,20.1617109015317
0.358,21.457849364467712
0.359,22.694295129449166
0.36,23.86601367440685
0.361,24.968190631592847
0.362,25.996251057876833
0.363,26.945877809911867
0.364,27.81302895120104
0.365,28.593954121838486
0.366,29.285209805730382
0.367,29.8836734343773
0.368,30.386556270829345
0.369,30.791415022168884
0.37,31.096162133829285
0.371,31.299074724198363
0.372,31.398802123254406
0.373,31.394371984434688
0.374,31.285194944504106
0.375,31.071067811865486
0.376,30.75217526950271
0.377,30.329090084556256
0.378,29.802771822369657
0.379,29.174564068697755
0.38,28.44619016960498
0.381,27.619747504385415
0.382,26.697700312579375
0.383,25.682871101827345
0.384,24.57843066885797
0.385,23.38788677134651
0.386,22.11507149366441
0.387,20.764127354663284
0.388,19.339492210571283
0.389,17.845883010802343
0.39,16.288278468984846
0.391,14.671900715767283
0.392,13.002196003963748
0.393,11.284814540314361
0.394,9.525589521576263
0.395,7.730515455780031
0.396,5.905725852300885
0.397,4.057470366878781
0.398,2.192091489861678
0.399,0.3160008677548918
0.4,-1.5643446504023293
0.401,-3.4424671492122325
0.402,-5.3118918723092
0.403,-7.166171443261225
0.404,-8.998909988284254
0.405,-10.803787067451701
0.406,-12.574581321810246
0.40700000000000003,-14.30519374492529
0.40800000000000003,-15.989670488830132
0.40900000000000003,-17.622225116175336
0.41000000000000003,-19.197260212523165
0.41100000000000003,-20.709388275237313
0.41200000000000003,-22.153451798234503
