time,voltage
0.0,0.0
0.001,28.77837814273783
0.002,57.1890440420922
0.003,84.86898385336158
0.004,111.46452049598788
0.005,136.63583271964416
0.006,160.06129712912863
0.007,181.44159768836775
0.008,200.50355019483783
0.009000000000000001,217.00359285764645
0.01,230.73089837883498
0.011,241.51006777365978
0.012,249.20337150988934
0.013000000000000001,253.71250933023154
0.014,254.97986627197312
0.015,252.98924883519186
0.016,247.76609189324185
0.017,239.37713370173788
0.018000000000000002,227.92956315857222
0.019,213.56965021074615
0.02,196.48087690782626
0.021,176.88159298226526
0.022,155.02222591212444
0.023,131.1820811142842
0.024,105.6657731532875
0.025,78.79933356561162
0.026000000000000002,50.9260450311738
0.027,22.402055120439503
0.028,-6.40817433805108
0.029,-35.13652412458274
0.03,-63.41592122703791
0.031,-90.8850290718789
0.032,-117.19286445847938
0.033,-142.00328220448793
0.034,-164.99927020020831
0.035,-185.88699999245995
0.036000000000000004,-204.39958114207363
0.037,-220.30047138417297
0.038,-233.38649901833398
0.039,-243.49045891039395
0.04,-250.48324893581562
0.041,-254.27551956645655
0.042,-254.81881552335025
0.043000000000000003,-252.10619490816805
0.044,-246.1723179024849
0.045,-237.09300390150415
0.046,-224.98426274091315
0.047,-210.00081239524906
0.048,-192.33410208770653
0.049,-172.20986607086127
0.05,-149.88523933458072
0.051000000000000004,-125.64547209481438
0.052000000000000005,-99.80028504348664
0.053,-72.67991192984393
0.054,-44.63088003869538
0.055,-16.011582479974884
0.056,12.812301135841283
0.057,41.472477124695374
0.058,69.60274355691801
0.059000000000000004,96.84366935805937
0.06,122.8471868959373
0.061,147.28103937267815
0.062,169.8330261957341
0.063,190.2149920831664
0.064,208.16650893288187
0.065,223.45820341118522
0.066,235.8946877427868
0.067,245.3170562544519
0.068,251.60491577300635
0.069,254.67792393453445
0.07,254.49681574920925
0.07100000000000001,251.06390530494733
0.07200000000000001,244.42305619943076
0.073,234.65912107829698
0.074,221.8968574407291
0.075,206.29933356561162
0.076,188.0658449263344
0.077,167.42936771700394
0.078,144.65358202732293
0.079,120.02950270215982
0.08,93.87176093459288
0.081,66.51458410392371
0.082,38.307525225793015
0.083,9.610996580833255
0.084,-19.20833540962291
0.085,-47.78223521935986
0.08600000000000001,-75.745603302144
0.08700000000000001,-102.74114110698409
0.088,-128.42391641711876
0.089,-152.46577067966706
0.09,-174.5595120118154
0.091,-194.42284030791905
0.092,-211.8019542949321
0.093,-226.47479444745375
0.094,-238.253880326436
0.095,-246.9887060878009
0.096,-252.56766355264602
0.097,-254.91946826724148
0.098,-254.01407033150898
0.099,-249.863038357983
0.1,-242.5194116552642
0.101,-232.07702252467394
0.10200000000000001,-218.66929732938138
0.10300000000000001,-202.46755165519806
0.10400000000000001,-183.6788013464163
0.105,-162.54311738591588
0.106,-139.33055841723862
0.107,-114.33772010295822
0.108,-87.88394540950182
0.109,-60.30724424104976
0.11,-31.95997455889752
0.111,-3.2043401702548406
0.112,25.592237287059888
0.113,54.061813030124036
0.114,81.84062050083853
0.115,108.57371934909365
0.116,133.91953064013055
0.117,157.5542013380354
0.11800000000000001,179.1757422987067
0.11900000000000001,198.50788689959109
0.12,215.30362100301372
0.121,229.3483391494245
0.122,240.46258665268036
0.123,248.50435256057713
0.124,253.3708841826021
0.125,255.0
0.126,253.37088418260217
0.127,248.5043525605772
0.128,240.46258665268047
0.129,229.34833914942465
0.13,215.30362100301386
0.131,198.507886899591
0.132,179.17574229870658
0.133,157.55420133803526
0.134,133.91953064013038
0.135,108.5737193490935
0.136,81.84062050083837
0.137,54.06181303012387
0.138,25.592237287059717
0.139,-3.204340170255012
0.14,-31.9599745588977
0.14100000000000001,-60.30724424104992
0.14200000000000002,-87.88394540950242
0.14300000000000002,-114.33772010295877
0.14400000000000002,-139.33055841723913
0.145,-162.54311738591568
0.146,-183.6788013464161
0.147,-202.4675516551979
0.148,-218.66929732938124
0.149,-232.0770225246738
0.15,-242.51941165526412
0.151,-249.86303835798293
0.152,-254.01407033150895
0.153,-254.91946826724148
0.154,-252.56766355264608
0.155,-246.98870608780095
0.156,-238.2538803264361
0.157,-226.47479444745386
0.158,-211.80195429493224
0.159,-194.42284030791922
0.16,-174.5595120118156
0.161,-152.4657706796673
0.162,-128.423916417119
0.163,-102.74114110698393
0.164,-75.74560330214383
0.165,-47.7822352193597
0.166,-19.20833540962274
0.167,9.610996580833428
0.168,38.307525225793185
0.169,66.51458410392387
0.17,93.87176093459304
0.171,120.02950270215997
0.17200000000000001,144.65358202732307
0.17300000000000001,167.42936771700406
0.17400000000000002,188.0658449263345
0.17500000000000002,206.29933356561173
0.176,221.89685744072875
0.177,234.6591210782967
0.178,244.42305619943068
0.179,251.06390530494727
0.18,254.49681574920922
0.181,254.67792393453448
0.182,251.60491577300644
0.183,245.31705625445204
0.184,235.894687742787
0.185,223.45820341118545
0.186,208.16650893288218
0.187,190.21499208316675
0.188,169.83302619573448
0.189,147.28103937267855
0.19,122.84718689593775
0.191,96.84366935805964
0.192,69.60274355691828
0.193,41.47247712469566
0.194,12.812301135841563
0.195,-16.011582479974603
0.196,-44.6308800386951
0.197,-72.67991192984366
0.198,-99.80028504348638
0.199,-125.64547209481414
0.2,-149.8852393345805
0.201,-172.20986607086107
0.202,-192.33410208770636
0.203,-210.0008123952489
0.20400000000000001,-224.984262740913
0.20500000000000002,-237.09300390150406
0.20600000000000002,-246.17231790248482
0.20700000000000002,-252.10619490816805
0.20800000000000002,-254.81881552335025
0.209,-254.27551956645655
0.21,-250.48324893581562
0.211,-243.49045891039395
0.212,-233.386499018334
0.213,-220.300471384173
0.214,-204.39958114207352
0.215,-185.88699999245992
0.216,-164.9992702002083
0.217,-142.0032822044879
0.218,-117.19286445847933
0.219,-90.88502907187885
0.22,-63.415921227037856
0.221,-35.13652412458258
0.222,-6.408174338050908
0.223,22.402055120439673
0.224,50.92604503117397
0.225,78.79933356561179
0.226,105.66577315328766
0.227,131.18208111428433
0.228,155.02222591212458
0.229,176.88159298226546
0.23,196.48087690782643
0.231,213.5696502107463
0.232,227.9295631585724
0.233,239.377133701738
0.234,247.76609189324193
0.23500000000000001,252.9892488351919
0.23600000000000002,254.97986627197312
0.23700000000000002,253.71250933023148
0.23800000000000002,249.20337150988925
0.23900000000000002,241.51006777365967
0.24,230.73089837883515
0.241,217.00359285764665
0.242,200.50355019483808
0.243,181.44159768836803
0.244,160.06129712912892
0.245,136.63583271964447
0.246,111.46452049598821
0.247,84.86898385336191
0.248,57.18904404209251
0.249,28.778378142738127
0.25,2.8105644040431754e-13
0.251,-28.778378142737566
0.252,-57.189044042091965
0.253,-84.86898385336137
0.254,-111.4645204959877
0.255,-136.635832719644
0.256,-160.0612971291285
0.257,-181.44159768836764
0.258,-200.50355019483774
0.259,-217.00359285764637
0.26,-230.73089837883492
0.261,-241.51006777365976
0.262,-249.2033715098893
0.263,-253.71250933023154
0.264,-254.97986627197312
0.265,-252.98924883519186
0.266,-247.76609189324185
0.267,-239.37713370173788
0.268,-227.92956315857225
0.269,-213.56965021074612
0.27,-196.48087690782623
0.271,-176.8815929822652
0.272,-155.0222259121243
0.273,-131.18208111428405
0.274,-105.66577315328735
0.275,-78.79933356561146
0.276,-50.92604503117363
0.277,-22.402055120439332
0.278,6.408174338051252
0.279,35.13652412458291
0.28,63.41592122703819
0.281,90.88502907187916
0.28200000000000003,117.19286445847963
0.28300000000000003,142.00328220448893
0.28400000000000003,164.99927020020922
0.28500000000000003,185.88699999246077
0.28600000000000003,204.39958114207428
0.28700000000000003,220.30047138417365
0.28800000000000003,233.3864990183345
0.289,243.4904589103938
0.29,250.4832489358155
0.291,254.27551956645652
0.292,254.81881552335028
0.293,252.10619490816813
0.294,246.17231790248496
0.295,237.09300390150426
0.296,224.9842627409133
0.297,210.00081239524923
0.298,192.33410208770673
0.299,172.2098660708615
0.3,149.88523933458094
0.301,125.64547209481464
0.302,99.80028504348691
0.303,72.6799119298442
0.304,44.63088003869566
0.305,16.01158247997516
0.306,-12.812301135841002
0.307,-41.472477124695104
0.308,-69.60274355691774
0.309,-96.84366935805912
0.31,-122.84718689593726
0.311,-147.2810393726781
0.312,-169.83302619573405
0.313,-190.21499208316635
0.314,-208.16650893288184
0.315,-223.4582034111852
0.316,-235.89468774278677
0.317,-245.31705625445187
0.318,-251.60491577300635
0.319,-254.67792393453445
0.32,-254.49681574920925
0.321,-251.06390530494735
0.322,-244.42305619943085
0.323,-234.65912107829692
0.324,-221.89685744072904
0.325,-206.29933356561153
0.326,-188.06584492633428
0.327,-167.4293677170038
0.328,-144.6535820273228
0.329,-120.02950270215966
0.33,-93.87176093459271
0.331,-66.51458410392354
0.332,-38.307525225792844
0.333,-9.610996580833083
0.334,19.208335409623086
0.335,47.78223521936003
0.336,75.74560330214416
0.337,102.74114110698424
0.338,128.42391641711927
0.339,152.46577067966757
0.34,174.55951201181585
0.341,194.42284030791944
0.342,211.80195429493244
0.343,226.47479444745403
0.34400000000000003,238.25388032643622
0.34500000000000003,246.98870608780103
0.34600000000000003,252.5676635526461
0.34700000000000003,254.9194682672415
0.34800000000000003,254.01407033150892
0.34900000000000003,249.86303835798287
0.35000000000000003,242.519411655264
0.35100000000000003,232.07702252467368
0.352,218.66929732938198
0.353,202.46755165519875
0.354,183.67880134641712
0.355,162.54311738591682
0.356,139.33055841723962
0.357,114.33772010295928
0.358,87.88394540950294
0.359,60.30724424105091
0.36,31.959974558898704
0.361,3.2043401702560272
0.362,-25.59223728705871
0.363,-54.061813030122885
0.364,-81.84062050083742
0.365,-108.57371934909258
0.366,-133.91953064012952
0.367,-157.55420133803446
0.368,-179.17574229870584
0.369,-198.50788689959035
0.37,-215.30362100301335
0.371,-229.3483391494242
0.372,-240.46258665268013
0.373,-248.50435256057696
0.374,-253.37088418260205
0.375,-255.0
0.376,-253.37088418260225
0.377,-248.50435256057736
0.378,-240.4625866526807
0.379,-229.34833914942496
0.38,-215.30362100301426
0.381,-198.50788689959145
0.382,-179.1757422987071
0.383,-157.55420133803585
0.384,-133.91953064013103
0.385,-108.57371934909416
0.386,-81.84062050083907
0.387,-54.06181303012459
0.388,-25.592237287060446
0.389,3.2043401702542784
0.39,31.95997455889697
0.391,60.307244241049204
0.392,87.8839454095013
0.393,114.33772010295772
0.394,139.33055841723814
0.395,162.54311738591545
0.396,183.6788013464159
0.397,202.46755165519772
0.398,218.6692973293811
0.399,232.0770225246737
0.4,242.519411655264
0.401,249.86303835798287
0.402,254.01407033150892
0.403,254.9194682672415
0.404,252.5676635526461
0.405,246.98870608780103
0.406,238.25388032643622
0.40700000000000003,226.474794447454
0.40800000000000003,211.80195429493241
0.40900000000000003,194.42284030791942
0.41000000000000003,174.5595120118158
0.41100000000000003,152.46577067966751
0.41200000000000003,128.42391641711922
0.41300000000000003,102.74114110698419
0.41400000000000003,75.7456033021441
0.41500000000000004,47.78223521935997
0.41600000000000004,19.20833540962302
0.417,-9.610996580833147
0.418,-38.30752522579291
0.419,-66.5145841039236
0.42,-93.87176093459279
0.421,-120.02950270215972
0.422,-144.65358202732284
0.423,-167.42936771700386
0.424,-188.06584492633434
0.425,-206.29933356561156
0.426,-221.89685744072906
0.427,-234.65912107829695
0.428,-244.42305619943087
0.429,-251.06390530494738
0.43,-254.49681574920925
0.431,-254.67792393453445
0.432,-251.60491577300635
0.433,-245.31705625445187
0.434,-235.89468774278674
0.435,-223.45820341118517
0.436,-208.1665089328818
0.437,-190.21499208316632
0.438,-169.833026195734
0.439,-147.28103937267804
0.44,-122.8471868959372
0.441,-96.84366935805906
0.442,-69.60274355691767
0.443,-41.47247712469505
0.444,-12.81230113584094
0.445,16.011582479975225
0.446,44.63088003869572
0.447,72.67991192984425
0.448,99.80028504348697
0.449,125.64547209481469
0.45,149.88523933458097
0.451,172.20986607086155
0.452,192.33410208770675
0.453,210.00081239524926
0.454,224.98426274091332
0.455,237.0930039015043
0.456,246.172317902485
0.457,252.10619490816813
0.458,254.81881552335028
0.459,254.27551956645652
0.46,250.4832489358155
0.461,243.49045891039378
0.462,233.38649901833375
0.463,220.30047138417268
0.464,204.39958114207315
0.465,185.8869999924595
0.466,164.9992702002078
0.467,142.00328220448736
0.468,117.19286445847877
0.46900000000000003,90.88502907187825
0.47000000000000003,63.41592122703725
0.47100000000000003,35.13652412458196
0.47200000000000003,6.408174338050284
0.47300000000000003,-22.402055120440295
0.47400000000000003,-50.92604503117458
0.47500000000000003,-78.79933356561237
0.47600000000000003,-105.66577315328821
0.47700000000000004,-131.18208111428487
0.47800000000000004,-155.02222591212507
0.47900000000000004,-176.88159298226591
0.48,-196.4808769078257
0.481,-213.56965021074566
0.482,-227.92956315857185
0.483,-239.3771337017376
0.484,-247.76609189324168
0.485,-252.98924883519175
0.486,-254.97986627197312
0.487,-253.71250933023163
0.488,-249.2033715098895
0.489,-241.51006777366004
0.49,-230.7308983788353
0.491,-217.0035928576468
0.492,-200.50355019483825
0.493,-181.44159768836823
0.494,-160.06129712912912
0.495,-136.6358327196447
0.496,-111.46452049598845
0.497,-84.86898385336217
0.498,-57.18904404209279
0.499,-28.778378142738404
0.5,-5.621128808086351e-13
0.501,28.77837814273729
0.502,57.18904404209169
0.503,84.8689838533611
0.504,111.46452049598744
0.505,136.63583271964373
0.506,160.06129712912826
0.507,181.44159768836744
0.508,200.50355019483754
0.509,217.00359285764623
0.51,230.7308983788348
0.511,241.51006777365967
0.512,249.20337150988925
0.513,253.7125093302315
0.514,254.97986627197312
0.515,252.9892488351919
0.516,247.7660918932419
0.517,239.37713370173796
0.518,227.92956315857236
0.519,213.56965021074626
0.52,196.4808769078264
0.521,176.8815929822654
0.522,155.02222591212453
0.523,131.18208111428427
0.524,105.6657731532876
0.525,78.79933356561173
0.526,50.926045031173906
0.527,22.402055120439613
0.528,-6.40817433805097
0.529,-35.13652412458264
0.53,-63.41592122703792
0.531,-90.8850290718789
0.532,-117.19286445847939
0.533,-142.00328220448793
0.534,-164.99927020020831
0.535,-185.88699999245998
0.536,-204.39958114207354
0.537,-220.30047138417305
0.538,-233.386499018334
0.539,-243.49045891039398
0.54,-250.48324893581562
0.541,-254.27551956645655
0.542,-254.81881552335025
0.543,-252.10619490816805
0.544,-246.1723179024848
0.545,-237.09300390150403
0.546,-224.98426274091298
0.547,-210.00081239524886
0.548,-192.33410208770633
0.549,-172.20986607086104
0.55,-149.88523933458043
0.551,-125.64547209481408
0.552,-99.80028504348633
0.553,-72.67991192984358
0.554,-44.63088003869504
0.555,-16.01158247997454
0.556,12.812301135841626
0.557,41.472477124695715
0.558,69.60274355691834
0.559,96.8436693580597
0.56,122.8471868959378
0.561,147.2810393726786
0.562,169.8330261957345
0.5630000000000001,190.21499208316678
0.5640000000000001,208.1665089328822
0.5650000000000001,223.45820341118548
0.5660000000000001,235.8946877427877
0.5670000000000001,245.31705625445255
0.5680000000000001,251.60491577300675
0.5690000000000001,254.6779239345346
0.5700000000000001,254.4968157492091
0.5710000000000001,251.06390530494693
0.5720000000000001,244.42305619943016
0.5730000000000001,234.65912107829595
0.5740000000000001,221.8968574407278
0.5750000000000001,206.2993335656101
0.5760000000000001,188.06584492633263
0.577,167.4293677170047
0.578,144.65358202732375
0.579,120.02950270216071
0.58,93.87176093459382
0.581,66.51458410392468
0.582,38.30752522579402
0.583,9.61099658083427
0.584,-19.2083354096219
0.585,-47.78223521935887
0.586,-75.74560330214302
0.587,-102.74114110698316
0.588,-128.42391641711828
0.589,-152.46577067966663
0.59,-174.559512011815
0.591,-194.42284030791868
0.592,-211.8019542949318
0.593,-226.4747944474535
0.594,-238.25388032643582
0.595,-246.98870608780075
0.596,-252.56766355264597
0.597,-254.91946826724148
0.598,-254.01407033150903
0.599,-249.8630383579831
0.6,-242.51941165526438
0.601,-232.07702252467416
0.602,-218.66929732938166
0.603,-202.46755165519838
0.604,-183.67880134641666
0.605,-162.54311738591633
0.606,-139.3305584172391
0.607,-114.33772010295871
0.608,-87.88394540950236
0.609,-60.307244241050306
0.61,-31.959974558898082
0.611,-3.2043401702554024
0.612,25.592237287059326
0.613,54.06181303012349
0.614,81.84062050083801
0.615,108.57371934909314
0.616,133.91953064013006
0.617,157.55420133803494
0.618,179.1757422987063
0.619,198.50788689959074
0.62,215.3036210030137
0.621,229.34833914942448
0.622,240.46258665268033
0.623,248.5043525605771
0.624,253.3708841826021
0.625,255.0
0.626,253.37088418260217
0.627,248.50435256057722
0.628,240.4625866526805
0.629,229.34833914942467
0.63,215.30362100301392
0.631,198.50788689959106
0.632,179.17574229870664
0.633,157.55420133803534
0.634,133.9195306401305
0.635,108.5737193490936
0.636,81.84062050083847
0.637,54.06181303012398
0.638,25.592237287059827
0.639,-3.2043401702549033
0.64,-31.959974558897585
0.641,-60.307244241049816
0.642,-87.88394540950189
0.643,-114.33772010295827
0.644,-139.33055841723868
0.645,-162.54311738591593
0.646,-183.67880134641632
0.647,-202.46755165519806
0.648,-218.6692973293814
0.649,-232.07702252467396
0.65,-242.5194116552642
0.651,-249.863038357983
0.652,-254.01407033150898
0.653,-254.91946826724148
0.654,-252.56766355264602
0.655,-246.98870608780086
0.656,-238.253880326436
0.657,-226.47479444745372
0.658,-211.80195429493207
0.659,-194.422840307919
0.66,-174.55951201181534
0.661,-152.46577067966703
0.662,-128.4239164171187
0.663,-102.74114110698362
0.664,-75.74560330214351
0.665,-47.78223521935936
0.666,-19.2083354096224
0.667,9.610996580833772
0.668,38.307525225793526
0.669,66.51458410392421
0.67,93.87176093459337
0.671,120.02950270216027
0.672,144.65358202732335
0.673,167.4293677170043
0.674,188.06584492633476
0.675,206.29933356561193
0.676,221.89685744072932
0.677,234.65912107829718
0.678,244.42305619943104
0.679,251.0639053049475
0.68,254.4968157492093
0.681,254.67792393453442
0.682,251.60491577300624
0.683,245.31705625445173
0.684,235.89468774278652
0.685,223.45820341118485
0.686,208.16650893288144
0.687,190.21499208316592
0.6880000000000001,169.83302619573357
0.6890000000000001,147.28103937267753
0.6900000000000001,122.84718689593664
0.6910000000000001,96.84366935805848
0.6920000000000001,69.60274355691708
0.6930000000000001,41.47247712469442
0.6940000000000001,12.812301135840315
0.6950000000000001,-16.011582479975846
0.6960000000000001,-44.63088003869634
0.6970000000000001,-72.67991192984485
0.6980000000000001,-99.80028504348752
0.6990000000000001,-125.64547209481523
0.7000000000000001,-149.88523933458148
0.7010000000000001,-172.209866070862
0.7020000000000001,-192.33410208770718
0.7030000000000001,-210.0008123952496
0.704,-224.9842627409119
0.705,-237.09300390150318
0.706,-246.1723179024842
0.707,-252.10619490816768
0.708,-254.81881552335017
0.709,-254.27551956645672
0.71,-250.48324893581608
0.711,-243.49045891039466
0.712,-233.38649901833494
0.713,-220.30047138417422
0.714,-204.39958114207494
0.715,-185.88699999246157
0.716,-164.99927020021008
0.717,-142.00328220448986
0.718,-117.19286445848144
0.719,-90.88502907188105
0.72,-63.41592122704016
0.721,-35.13652412458492
0.722,-6.408174338053281
0.723,22.40205512043731
0.724,50.92604503117164
0.725,78.79933356560952
0.726,105.66577315328549
0.727,131.18208111428228
0.728,155.0222259121227
0.729,176.88159298226375
0.73,196.48087690782492
0.731,213.56965021074498
0.732,227.92956315857134
0.733,239.3771337017372
0.734,247.7660918932414
0.735,252.9892488351916
0.736,254.9798662719731
0.737,253.71250933023174
0.738,249.20337150988973
